"scheme","k","N","degree","worst","best"
"NNN",6,19952623149.6888,1,0.993491151405226,1
"NNN",6,25118864315.0958,1,0.998232477967759,1
"NNN",6,31622776601.6838,1,0.999657518085442,1
"NNN",6,39810717055.3499,1,0.999956612236197,1
"NNN",6,50118723362.7271,1,0.999996780630758,1
"NNN",6,63095734448.0194,1,0.999999878187157,1
"NNN",6,79432823472.4282,1,0.999999998025745,1
"NNN",6,1e+11,1,0.999999999988996,1
"NNN",6,125892541179.417,1,0.999999999999984,1
"NNN",6,158489319246.111,1,1,1
"NNN",6,199526231496.888,1,1,1
"NNN",6,251188643150.958,1,1,1
"NNN",6,316227766016.838,1,1,1
"NNN",6,398107170553.499,1,1,1
"NNN",6,501187233627.271,1,1,1
"NNN",6,630957344480.194,1,1,1
"NNN",6,794328234724.282,1,1,1
"NNN",6,1e+12,1,1,1
"NNN",6,10000,2,1.88273257084592e-05,0.2760199497356
"NNN",6,12589.2541179417,2,2.37021409976723e-05,0.334104237829643
"NNN",6,15848.9319246111,2,2.98391360523675e-05,0.400648437550815
"NNN",6,19952.6231496888,2,3.75651015246392e-05,0.475050206294029
"NNN",6,25118.8643150958,2,4.72914309113115e-05,0.555727790655768
"NNN",6,31622.7766016838,2,5.95360196200545e-05,0.639905442038736
"NNN",6,39810.7170553497,2,7.49508303056201e-05,0.723585047247811
"NNN",6,50118.7233627273,2,9.43565893072318e-05,0.801862069535963
"NNN",6,63095.7344480193,2,0.000118786456942632,0.86970292254457
"NNN",6,79432.8234724282,2,0.000149540989415664,0.923127895486742
"NNN",6,1e+05,2,0.000188257306817152,0.960439115680405
"NNN",6,125892.541179417,2,0.000236996130957623,0.982857959767405
"NNN",6,158489.319246111,2,0.000298351296880273,0.99401841307567
"NNN",6,199526.231496888,2,0.000375587520449083,0.998410803156105
"NNN",6,251188.643150958,2,0.000472813680229445,0.999700434720635
"NNN",6,316227.766016838,2,0.000595200717327216,0.999963342268987
"NNN",6,398107.170553497,2,0.000749255560362205,0.999997396153813
"NNN",6,501187.233627272,2,0.000943165351396713,0.99999990674412
"NNN",6,630957.344480193,2,0.00118722981051111,0.999999998589586
"NNN",6,794328.234724282,2,0.00149440398250689,0.999999999992794
"NNN",6,1e+06,2,0.00188097903193585,0.999999999999991
"NNN",6,1258925.41179417,2,0.00236743538380857,1
"NNN",6,1584893.19246111,2,0.00297951054667889,1
"NNN",6,1995262.31496888,2,0.00374953358888008,1
"NNN",6,2511886.43150958,2,0.00471808960073361,1
"NNN",6,3162277.66016838,2,0.00593609057468458,1
"NNN",6,3981071.70553497,2,0.00746734373663671,1
"NNN",6,5011872.33627272,2,0.00939172378873487,1
"NNN",6,6309573.44480194,2,0.0118090703405918,1
"NNN",6,7943282.34724282,2,0.0148439433168792,1
"NNN",6,1e+07,2,0.0186513726081544,1
"NNN",6,12589254.1179417,2,0.02342372576277,1
"NNN",6,15848931.9246111,2,0.0293987763029199,1
"NNN",6,19952623.1496888,2,0.0368689652353675,1
"NNN",6,25118864.3150958,2,0.0461916790776387,1
"NNN",6,31622776.6016838,2,0.0578000746627186,1
"NNN",6,39810717.0553497,2,0.0722135017994059,1
"NNN",6,50118723.3627272,2,0.0900458279920922,1
"NNN",6,63095734.4480194,2,0.112008859196681,1
"NNN",6,79432823.4724282,2,0.138906487937159,1
"NNN",6,1e+08,2,0.171613154877196,1
"NNN",6,125892541.179417,2,0.211027820314153,1
"NNN",6,158489319.246111,2,0.257992414248972,1
"NNN",6,199526231.496888,2,0.313162857640731,1
"NNN",6,251188643.150958,2,0.376823498831959,1
"NNN",6,316227766.016838,2,0.448645841048803,1
"NNN",6,398107170.553499,2,0.527414403856125,1
"NNN",6,501187233.627271,2,0.610779949079624,1
"NNN",6,630957344.480194,2,0.695149908391771,1
"NNN",6,794328234.724282,2,0.775868359253974,1
"NNN",6,1e+09,2,0.847828985392791,1
"NNN",6,1258925411.79417,2,0.9065419110577,1
"NNN",6,1584893192.46111,2,0.949407813157011,1
"NNN",6,1995262314.96888,2,0.976636509522925,1
"NNN",6,2511886431.50958,2,0.991166950070541,1
"NNN",6,3162277660.16838,2,0.99740398887813,1
"NNN",6,3981071705.53499,2,0.999444345536789,1
"NNN",6,5011872336.27271,2,0.999920209341122,1
"NNN",6,6309573444.80194,2,0.999993067924268,1
"NNN",6,7943282347.24282,2,0.999999680087136,1
"NNN",6,1e+10,2,0.999999993342374,1
"NNN",6,12589254117.9417,2,0.999999999949164,1
"NNN",6,15848931924.6111,2,0.99999999999989,1
"NNN",6,19952623149.6888,2,1,1
"NNN",6,25118864315.0958,2,1,1
"NNN",6,31622776601.6838,2,1,1
"NNN",6,39810717055.3499,2,1,1
"NNN",6,50118723362.7271,2,1,1
"NNN",6,63095734448.0194,2,1,1
"NNN",6,79432823472.4282,2,1,1
"NNN",6,1e+11,2,1,1
"NNN",6,125892541179.417,2,1,1
"NNN",6,158489319246.111,2,1,1
"NNN",6,199526231496.888,2,1,1
"NNN",6,251188643150.958,2,1,1
"NNN",6,316227766016.838,2,1,1
"NNN",6,398107170553.499,2,1,1
"NNN",6,501187233627.271,2,1,1
"NNN",6,630957344480.194,2,1,1
"NNN",6,794328234724.282,2,1,1
"NNN",6,1e+12,2,1,1
"NNN",7,10000,1,4.77290075240333e-08,0.00916206130392883
"NNN",7,12589.2541179417,1,6.00872600564628e-08,0.0115206392946856
"NNN",7,15848.9319246111,1,7.56453780725863e-08,0.0144819316371934
"NNN",7,19952.6231496888,1,9.52318877089908e-08,0.0181973666748538
"NNN",7,25118.8643150958,1,1.19889842054022e-07,0.0228549116199159
"NNN",7,31622.7766016838,1,1.50932366382861e-07,0.0286870093921282
"NNN",7,39810.7170553497,1,1.90012587775179e-07,0.0359797158804446
"NNN",7,50118.7233627273,1,2.39211669472716e-07,0.0450828842652099
"NNN",7,63095.7344480193,1,3.01149640113962e-07,0.0564209660159989
"NNN",7,79432.8234724282,1,3.79124920013574e-07,0.0705035426963028
"NNN",7,1e+05,1,4.77289972544703e-07,0.0879339892054076
"NNN",7,125892.541179417,1,6.00872438139e-07,0.10941360281245
"NNN",7,158489.319246111,1,7.56453522821054e-07,0.135737021724391
"NNN",7,199526.231496888,1,9.52318469416014e-07,0.167772761468122
"NNN",7,251188.643150958,1,1.19889777350224e-06,0.206420329330523
"NNN",7,316227.766016838,1,1.50932263887071e-06,0.252533089872937
"NNN",7,398107.170553497,1,1.90012425338448e-06,0.306794945590708
"NNN",7,501187.233627272,1,2.39211411967588e-06,0.36954110547346
"NNN",7,630957.344480193,1,3.01149232062592e-06,0.440522243879444
"NNN",7,794328.234724282,1,3.79124273175435e-06,0.518631809209161
"NNN",7,1e+06,1,4.7728894745358e-06,0.601651931810871
"NNN",7,1258925.41179417,1,6.00870813438625e-06,0.686122218498851
"NNN",7,1584893.19246111,1,7.56450947791976e-06,0.767480650755303
"NNN",7,1995262.31496888,1,9.52314388324993e-06,0.840625344106055
"NNN",7,2511886.43150958,1,1.1988913053762e-05,0.900938399923698
"NNN",7,3162277.66016838,1,1.50931238767082e-05,0.945559799641804
"NNN",7,3981071.70553497,1,1.90010800634743e-05,0.974377753411886
"NNN",7,5011872.33627272,1,2.3920883699291e-05,0.990078718746794
"NNN",7,6309573.44480194,1,3.01145151003768e-05,0.996995112313723
"NNN",7,7943282.34724282,1,3.79117805150431e-05,0.999332003966815
"NNN",7,1e+07,1,4.77278696373595e-05,0.999899393242138
"NNN",7,12589254.1179417,1,6.00854566638054e-05,0.999990718765549
"NNN",7,15848931.9246111,1,7.56425198500388e-05,0.999999538054237
"NNN",7,19952623.1496888,1,9.52273578741503e-05,0.999999989427137
"NNN",7,25118864.3150958,1,0.000119882662712456,0.999999999908997
"NNN",7,31622776.6016838,1,0.000150920988072345,0.999999999999771
"NNN",7,39810717.0553497,1,0.000189994554611328,1
"NNN",7,50118723.3627272,1,0.000239183089245421,1
"NNN",7,63095734.4480194,1,0.000301104344499481,1
"NNN",7,79432823.4724282,1,0.000379053133049645,1
"NNN",7,1e+08,1,0.000477176201689633,1
"NNN",7,125892541.179417,1,0.00060069213087155,1
"NNN",7,158489319.246111,1,0.000756167769844107,1
"NNN",7,199526231.496888,1,0.000951865611113933,1
"NNN",7,251188643.150958,1,0.00119818010045636,1
"NNN",7,316227766.016838,1,0.0015081853216119,1
"NNN",7,398107170.553499,1,0.00189832196196393,1
"NNN",7,501187233.627271,1,0.00238925814900681,1
"NNN",7,630957344.480194,1,0.00300696684699897,1
"NNN",7,794328234.724282,1,0.00378407220420784,1
"NNN",7,1e+09,1,0.00476152867347723,1
"NNN",7,1258925411.79417,1,0.00599070989457251,1
"NNN",7,1584893192.46111,1,0.00753599897779111,1
"NNN",7,1995262314.96888,1,0.00947798726489779,1
"NNN",7,2511886431.50958,1,0.0119174033904688,1
"NNN",7,3162277660.16838,1,0.0149799057645231,1
"NNN",7,3981071705.53499,1,0.0188218746176957,1
"NNN",7,5011872336.27271,1,0.0236373264188822,1
"NNN",7,6309573444.80194,1,0.0296660307554172,1
"NNN",7,7943282347.24282,1,0.0372028172560951,1
"NNN",7,1e+10,1,0.0466078869087591,1
"NNN",7,12589254117.9417,1,0.0583176429618826,1
"NNN",7,15848931924.6111,1,0.0728550684193884,1
"NNN",7,19952623149.6888,1,0.090837917652739,1
"NNN",7,25118864315.0958,1,0.112981862918126,1
"NNN",7,31622776601.6838,1,0.140094154573743,1
"NNN",7,39810717055.3499,1,0.173051290524646,1
"NNN",7,50118723362.7271,1,0.212751794204792,1
"NNN",7,63095734448.0194,1,0.2600329978848,1
"NNN",7,79432823472.4282,1,0.31553994460771,1
"NNN",7,1e+11,1,0.379537484604361,1
"NNN",7,125892541179.417,1,0.451667058297597,1
"NNN",7,158489319246.111,1,0.530672194425539,1
"NNN",7,199526231496.888,1,0.614154760121186,1
"NNN",7,251188643150.958,1,0.698473837504069,1
"NNN",7,316227766016.838,1,0.778940587313067,1
"NNN",7,398107170553.499,1,0.850450234004561,1
"NNN",7,501187233627.271,1,0.90856408922684,1
"NNN",7,630957344480.194,1,0.950782048549119,1
"NNN",7,794328234724.282,1,0.97743262316601,1
"NNN",7,1e+12,1,0.99154418462985,1
"NNN",7,10000,2,4.04105524931531e-07,0.0415697645045034
"NNN",7,12589.2541179417,2,5.08738687732269e-07,0.0520486436617699
"NNN",7,15848.9319246111,2,6.40464019818765e-07,0.0650780174685792
"NNN",7,19952.6231496888,2,8.06296363009551e-07,0.0812266864109058
"NNN",7,25118.8643150958,2,1.01506687477659e-06,0.101160633503577
"NNN",7,31622.7766016838,2,1.27789331549888e-06,0.125642177672513
"NNN",7,39810.7170553497,2,1.60877210220178e-06,0.155516726946261
"NNN",7,50118.7233627273,2,2.02532365944919e-06,0.191679469365693
"NNN",7,63095.7344480193,2,2.54973075342058e-06,0.235011938226069
"NNN",7,79432.8234724282,2,3.20991977920126e-06,0.286276671722581
"NNN",7,1e+05,2,4.04104790052706e-06,0.345958871775969
"NNN",7,125892.541179417,2,5.08737523063907e-06,0.414050048020747
"NNN",7,158489.319246111,2,6.40462173895351e-06,0.489784423306625
"NNN",7,199526.231496888,2,8.06293437460859e-06,0.571368856139795
"NNN",7,251188.643150958,2,1.01506223821879e-05,0.655792087299902
"NNN",7,316227.766016838,2,1.27788596693268e-05,0.73884881699756
"NNN",7,398107.170553497,2,1.60876045561809e-05,0.815536468914338
"NNN",7,501187.233627272,2,2.02530520084787e-05,0.880920748428766
"NNN",7,630957.344480193,2,2.54970149857758e-05,0.931364851592981
"NNN",7,794328.234724282,2,3.20987341343448e-05,0.965699620868704
"NNN",7,1e+06,2,4.04097441598639e-05,0.985676452577528
"NNN",7,1258925.41179417,2,5.08725876602334e-05,0.995229045991568
"NNN",7,1584893.19246111,2,6.40443715582695e-05,0.998804534263383
"NNN",7,1995262.31496888,2,8.0626418318519e-05,0.999790667224337
"NNN",7,2511886.43150958,2,0.000101501587365771,0.999976654214158
"NNN",7,3162277.66016838,2,0.000127781248476788,0.999998524565361
"NNN",7,3981071.70553497,2,0.00016086439956553,0.999999954385263
"NNN",7,5011872.33627272,2,0.000202512062706495,0.999999999426728
"NNN",7,6309573.44480194,2,0.000254940897447264,0.99999999999768
"NNN",7,7943282.34724282,2,0.00032094098051938,0.999999999999998
"NNN",7,1e+07,2,0.000404023966882883,1
"NNN",7,12589254.1179417,2,0.000508609431492002,1
"NNN",7,15848931.9246111,2,0.000640259171433177,1
"NNN",7,19952623.1496888,2,0.00080597171820096,1
"NNN",7,25118864.3150958,2,0.00101455238337222,1
"NNN",7,31622776.6016838,2,0.00127707797294674,1
"NNN",7,39810717.0553497,2,0.00160748001406741,1
"NNN",7,50118723.3627272,2,0.0020232761222424,1
"NNN",7,63095734.4480194,2,0.00254648619321374,1
"NNN",7,79432823.4724282,2,0.00320477862983348,1
"NNN",7,1e+08,2,0.00403290198589368,1
"NNN",7,125892541.179417,2,0.00507446932922218,1
"NNN",7,158489319.246111,2,0.00638417624328458,1
"NNN",7,199526231.496888,2,0.00803054835118777,1
"NNN",7,251188643.150958,2,0.0100993296827279,1
"NNN",7,316227766.016838,2,0.0126976373437234,1
"NNN",7,398107170.553499,2,0.0159590175472573,1
"NNN",7,501187233.627271,2,0.0200495375389887,1
"NNN",7,630957344.480194,2,0.0251750280424871,1
"NNN",7,794328234.724282,2,0.0315895367606543,1
"NNN",7,1e+09,2,0.0396049422254369,1
"NNN",7,1258925411.79417,2,0.0496014743928072,1
"NNN",7,1584893192.46111,2,0.0620385439830924,1
"NNN",7,1995262314.96888,2,0.0774647282166537,1
"NNN",7,2511886431.50958,2,0.0965249091973954,1
"NNN",7,3162277660.16838,2,0.119961315833634,1
"NNN",7,3981071705.53499,2,0.148603502688797,1
"NNN",7,5011872336.27271,2,0.183340117299322,1
"NNN",7,6309573444.80194,2,0.225062889297581,1
"NNN",7,7943282347.24282,2,0.274571303308068,1
"NNN",7,1e+10,2,0.332426382604495,1
"NNN",7,12589254117.9417,2,0.398746608687769,1
"NNN",7,15848931924.6111,2,0.472952301403673,1
"NNN",7,19952623149.6888,2,0.55349143129853,1
"NNN",7,25118864315.0958,2,0.637621991646226,1
"NNN",7,31622776601.6838,2,0.721376572745902,1
"NNN",7,39810717055.3499,2,0.799867052606911,1
"NNN",7,50118723362.7271,2,0.868049141583057,1
"NNN",7,63095734448.0194,2,0.92189756182718,1
"NNN",7,79432823472.4282,2,0.959640357082791,1
"NNN",7,1e+11,2,0.982421101859397,1
"NNN",7,125892541179.417,2,0.993825875398267,1
"NNN",7,158489319246.111,2,0.998346138212852,1
"NNN",7,199526231496.888,2,0.99968500912263,1
"NNN",7,251188643150.958,2,0.999960950242827,1
"NNN",7,316227766016.838,2,0.999997180472724,1
"NNN",7,398107170553.499,2,0.99999989691727,1
"NNN",7,501187233627.271,2,0.999999998399992,1
"NNN",7,630957344480.194,2,0.999999999991554,1
"NNN",7,794328234724.282,2,0.999999999999989,1
"NNN",7,1e+12,2,1,1
"NNN",8,10000,1,8.86768436458851e-10,0.00102163596393623
"NNN",8,12589.2541179417,1,1.11637532551612e-09,0.00128599332083912
"NNN",8,15848.9319246111,1,1.40543332527443e-09,0.00161870004602283
"NNN",8,19952.6231496888,1,1.76933567797022e-09,0.00203739540239734
"NNN",8,25118.8643150958,1,2.22746165956522e-09,0.00256425196227961
"NNN",8,31622.7766016838,1,2.80420808795867e-09,0.00322712959562088
"NNN",8,39810.7170553497,1,3.53028883903761e-09,0.00406101672626891
"NNN",8,50118.7233627273,1,4.44437031621447e-09,0.00510982654622238
"NNN",8,63095.7344480193,1,5.59513080311547e-09,0.00642862954259049
"NNN",8,79432.8234724282,1,7.04385227923154e-09,0.00808641868715765
"NNN",8,1e+05,1,8.86768458663312e-09,0.0101695190676278
"NNN",8,125892.541179417,1,1.11637534772058e-08,0.0127857677977964
"NNN",8,158489.319246111,1,1.40543329196774e-08,0.0160695994347065
"NNN",8,199526.231496888,1,1.76933568907245e-08,0.0201881711757291
"NNN",8,251188.643150958,1,2.22746165956522e-08,0.0253486414197279
"NNN",8,316227.766016838,1,2.80420807685644e-08,0.0318066598443977
"NNN",8,398107.170553497,1,3.53028879462869e-08,0.039876013710492
"NNN",8,501187.233627272,1,4.44437024960109e-08,0.0499391687483249
"NNN",8,630957.344480193,1,5.59513061437755e-08,0.0624580933400745
"NNN",8,794328.234724282,1,7.04385205718694e-08,0.0779841927419823
"NNN",8,1e+06,1,8.86768427577067e-08,0.0971653182071646
"NNN",8,1258925.41179417,1,1.11637529442987e-07,0.120746557164147
"NNN",8,1584893.19246111,1,1.40543320759079e-07,0.149559778265455
"NNN",8,1995262.31496888,1,1.7693355469639e-07,0.184494711186184
"NNN",8,2511886.43150958,1,2.22746143085928e-07,0.226441923269721
"NNN",8,3162277.66016838,1,2.8042077182544e-07,0.276196115342666
"NNN",8,3981071.70553497,1,3.53028822841495e-07,0.334308217598081
"NNN",8,5011872.33627272,1,4.44436935920223e-07,0.400879561665472
"NNN",8,6309573.44480194,1,5.59512920439431e-07,0.475305041662793
"NNN",8,7943282.34724282,1,7.04384982674888e-07,0.555999286873468
"NNN",8,1e+07,1,8.86768073526945e-07,0.640182452919617
"NNN",8,12589254.1179417,1,1.11637473398929e-06,0.723852716533685
"NNN",8,15848931.9246111,1,1.40543231852419e-06,0.802103587905239
"NNN",8,19952623.1496888,1,1.76933413842395e-06,0.869902839053344
"NNN",8,25118864.3150958,1,2.22745919853384e-06,0.923276351039761
"NNN",8,31622776.6016838,1,2.80420418019567e-06,0.960535273591471
"NNN",8,39810717.0553497,1,3.53028262067845e-06,0.982910397604916
"NNN",8,50118723.3627272,1,4.44436047064567e-06,0.994041439501097
"NNN",8,63095734.4480194,1,5.59511511644128e-06,0.998418501035434
"NNN",8,79432823.4724282,1,7.04382749971977e-06,0.999702260347935
"NNN",8,1e+08,1,8.86764534913098e-06,0.999963623292672
"NNN",8,125892541.179417,1,1.11636912565327e-05,0.999997421258835
"NNN",8,158489319.246111,1,1.40542342997874e-05,0.999999907874639
"NNN",8,199526231.496888,1,1.76932005103714e-05,0.999999998611077
"NNN",8,251188643.150958,1,2.22743687162685e-05,0.999999999992932
"NNN",8,316227766.016838,1,2.80416879441248e-05,0.999999999999991
"NNN",8,398107170.553499,1,3.53022653813984e-05,1
"NNN",8,501187233.627271,1,4.44427158621252e-05,1
"NNN",8,630957344.480194,1,5.59497424459376e-05,1
"NNN",8,794328234.724282,1,7.04360423410266e-05,1
"NNN",8,1e+09,1,8.86729149937038e-05,1
"NNN",8,1258925411.79417,1,0.000111631304471671,1
"NNN",8,1584893192.46111,1,0.000140533454863534,1
"NNN",8,1995262314.96888,1,0.000176917918548014,1
"NNN",8,2511886431.50958,1,0.000222721361851308,1
"NNN",8,3162277660.16838,1,0.000280381496955084,1
"NNN",8,3981071705.53499,1,0.000352966577845781,1
"NNN",8,5011872336.27271,1,0.000444338287179269,1
"NNN",8,6309573444.80194,1,0.000559356578659354,1
"NNN",8,7943282347.24282,1,0.000704137209716515,1
"NNN",8,1e+10,1,0.000886375403727824,1
"NNN",8,12589254117.9417,1,0.00111575244194972,1
"NNN",8,15848931924.6111,1,0.00140444614727442,1
"NNN",8,19952623149.6888,1,0.00176777135203166,1
"NNN",8,25118864315.0958,1,0.00222498272753613,1
"NNN",8,31622776601.6838,1,0.00280027999300247,1
"NNN",8,39810717055.3499,1,0.00352406470890887,1
"NNN",8,50118723362.7271,1,0.00443450874793805,1
"NNN",8,63095734448.0194,1,0.00557950717721889,1
"NNN",8,79432823472.4282,1,0.00701910252525573,1
"NNN",8,1e+11,1,0.00882848271366399,1
"NNN",8,125892541179.417,1,0.0111016701169462,1
"NNN",8,158489319246.111,1,0.0139560319801353,1
"NNN",8,199526231496.888,1,0.0175377486915277,1
"NNN",8,251188643150.958,1,0.0220283692623023,1
"NNN",8,316227766016.838,1,0.027652551528943,1
"NNN",8,398107170553.499,1,0.0346870102503117,1
"NNN",8,501187233627.271,1,0.0434705521322692,1
"NNN",8,630957344480.194,1,0.0544148225050859,1
"NNN",8,794328234724.282,1,0.0680149666618687,1
"NNN",8,1e+12,1,0.0848587432582372,1
"NNN",8,10000,2,8.3982190091092e-09,0.00536890211562147
"NNN",8,12589.2541179417,2,1.05727312460502e-08,0.00675434303286104
"NNN",8,15848.9319246111,2,1.33102801003204e-08,0.00849576612887482
"NNN",8,19952.6231496888,2,1.67566497344396e-08,0.0106837472340734
"NNN",8,25118.8643150958,2,2.10953721158091e-08,0.013431388178
"NNN",8,31622.7766016838,2,2.65574999769314e-08,0.0168796151132362
"NNN",8,39810.7170553497,2,3.34339115282134e-08,0.0212035437420277
"NNN",8,50118.7233627273,2,4.20908006226739e-08,0.0266200166771029
"NNN",8,63095.7344480193,2,5.29891782674596e-08,0.0333963525510608
"NNN",8,79432.8234724282,2,6.67094225414999e-08,0.0418602164568701
"NNN",8,1e+05,2,8.39821865383783e-08,0.0524102889456174
"NNN",8,125892.541179417,2,1.05727307686543e-07,0.0655270219467342
"NNN",8,158489.319246111,2,1.33102792454487e-07,0.0817821513696805
"NNN",8,199526.231496888,2,1.67566484909898e-07,0.10184469694525
"NNN",8,251188.643150958,2,2.10953701507144e-07,0.126479824013251
"NNN",8,316227.766016838,2,2.6557496823898e-07,0.156535104145782
"NNN",8,398107.170553497,2,3.34339064766986e-07,0.192906437819969
"NNN",8,501187.233627272,2,4.20907926623748e-07,0.23647350633938
"NNN",8,630957.344480193,2,5.29891655998149e-07,0.28799294645145
"NNN",8,794328.234724282,2,6.67094025463832e-07,0.347938240348414
"NNN",8,1e+06,2,8.39821548193065e-07,0.416281624710847
"NNN",8,1258925.41179417,2,1.05727257337929e-06,0.49222948949818
"NNN",8,1584893.19246111,2,1.33102712762678e-06,0.573953202894351
"NNN",8,1995262.31496888,2,1.67566358599824e-06,0.658402735036891
"NNN",8,2511886.43150958,2,2.10953501245115e-06,0.741339921647631
"NNN",8,3162277.66016838,2,2.6557465089283e-06,0.817748914328693
"NNN",8,3981071.70553497,2,3.34338561791547e-06,0.882715983188453
"NNN",8,5011872.33627272,2,4.20907129383696e-06,0.932664961512391
"NNN",8,6309573.44480194,2,5.29890392442223e-06,0.966515566155545
"NNN",8,7943282.34724282,2,6.67092022876847e-06,0.986104079644018
"NNN",8,1e+07,2,8.39818374309687e-06,0.995407664062873
