"scheme","k","n","cov","eff","div"
"NNB",6,2.6e+09,0.981825434250881,0.0177657086702078,0.290001861527546
"NNB",6,2.7e+09,0.982920933420812,0.0171268078763424,0.290001861527546
"NNB",6,2.8e+09,0.98392469734232,0.0165320015086171,0.290001861527546
"NNB",6,2.9e+09,0.984846679587388,0.0159768895486598,0.290001861527546
"NNB",6,3e+09,0.985695506107848,0.0154576378275282,0.290001861527546
"NNB",6,3.1e+09,0.986478684677816,0.01497088993819,0.290001861527546
"NNB",6,3.2e+09,0.987202776354925,0.0145136951060198,0.290001861527546
"NNB",6,3.3e+09,0.98787353670911,0.0140834487427473,0.290001861527546
"NNB",6,3.4e+09,0.988496032818605,0.0136778431555754,0.290001861527546
"NNB",6,3.5e+09,0.989074740714854,0.0132948264433648,0.290001861527546
"NNB",6,3.6e+09,0.989613626956335,0.0129325680360462,0.290001861527546
"NNB",6,3.7e+09,0.990116217243853,0.0125894296574661,0.290001861527546
"NNB",6,3.8e+09,0.990585654397422,0.012263940741339,0.290001861527546
"NNB",6,3.9e+09,0.991024747554287,0.01195477752346,0.290001861527546
"NNB",6,4e+09,0.991436014087082,0.0116607451844638,0.290001861527546
"NNB",6,4.1e+09,0.991821715457154,0.0113807625362471,0.290001861527546
"NNB",6,4.2e+09,0.992183887993005,0.0111138488391991,0.290001861527546
"NNB",6,4.3e+09,0.992524369404425,0.0108591124122327,0.290001861527546
"NNB",6,4.4e+09,0.992844821699115,0.0106157407575279,0.290001861527546
"NNB",6,4.5e+09,0.993146751052814,0.0103829919701261,0.290001861527546
"NNB",6,4.6e+09,0.993431525090168,0.0101601872415306,0.290001861527546
"NNB",6,4.7e+09,0.993700387957323,0.00994670429819022,0.290001861527546
"NNB",6,4.8e+09,0.993954473504952,0.00974197164165242,0.290001861527546
"NNB",6,4.9e+09,0.994194816849251,0.00954546347842993,0.290001861527546
"NNB",6,5e+09,0.994422364536372,0.00935669524514336,0.290001861527546
"NNB",6,5.1e+09,0.994637983500873,0.00917521964899255,0.290001861527546
"NNB",6,5.2e+09,0.994842468979862,0.00900062315564861,0.290001861527546
"NNB",6,5.3e+09,0.995036551520407,0.00883252286669424,0.290001861527546
"NNB",6,5.4e+09,0.995220903197598,0.00867056373713828,0.290001861527546
"NNB",6,5.5e+09,0.995396143143759,0.00851441609058186,0.290001861527546
"NNB",6,5.6e+09,0.995562842475075,0.0083637733955543,0.290001861527546
"NNB",6,5.7e+09,0.995721528689845,0.00821835027155799,0.290001861527546
"NNB",6,5.8e+09,0.995872689602442,0.00807788069761834,0.290001861527546
"NNB",6,5.9e+09,0.99601677686836,0.00794211639975465,0.290001861527546
"NNB",6,6e+09,0.996154209148436,0.0078108253968744,0.290001861527546
"NNB",6,6.1e+09,0.996285374953965,0.00768379068723354,0.290001861527546
"NNB",6,6.2e+09,0.996410635209125,0.00756080905986821,0.290001861527546
"NNB",6,6.3e+09,0.996530325562454,0.0074416900173496,0.290001861527546
"NNB",6,6.4e+09,0.996644758475166,0.00732625479789006,0.290001861527546
"NNB",6,6.5e+09,0.996754225110675,0.00721433548627754,0.290001861527546
"NNB",6,6.6e+09,0.996858997046721,0.0071057742043696,0.290001861527546
"NNB",6,6.7e+09,0.996959327828929,0.00700042237296713,0.290001861527546
"NNB",6,6.8e+09,0.997055454382407,0.00689814003783465,0.290001861527546
"NNB",6,6.9e+09,0.997147598296054,0.0067987952534597,0.290001861527546
"NNB",6,7e+09,0.997235966992554,0.00670226351886452,0.290001861527546
"NNB",6,7.1e+09,0.997320754795565,0.00660842726041441,0.290001861527546
"NNB",6,7.2e+09,0.997402143904317,0.00651717535712047,0.290001861527546
"NNB",6,7.3e+09,0.997480305284698,0.00642840270442021,0.290001861527546
"NNB",6,7.4e+09,0.997555399484928,0.00634200981284802,0.290001861527546
"NNB",6,7.5e+09,0.997627577383032,0.00625790243838405,0.290001861527546
"NNB",6,7.6e+09,0.997696980872565,0.00617599124160394,0.290001861527546
"NNB",6,7.7e+09,0.997763743492349,0.00609619147304618,0.290001861527546
"NNB",6,7.8e+09,0.997827991005403,0.00601842268247555,0.290001861527546
"NNB",6,7.9e+09,0.99788984193169,0.00594260844995279,0.290001861527546
"NNB",6,8e+09,0.997949408038851,0.00586867613682703,0.290001861527546
"NNB",6,8.1e+09,0.998006794794679,0.00579655665495085,0.290001861527546
"NNB",6,8.2e+09,0.998062101784695,0.00572618425258203,0.290001861527546
"NNB",6,8.3e+09,0.998115423097874,0.00565749631558159,0.290001861527546
"NNB",6,8.4e+09,0.998166847683272,0.00559043318264909,0.290001861527546
"NNB",6,8.5e+09,0.998216459680031,0.00552493797345271,0.290001861527546
"NNB",6,8.6e+09,0.998264338723008,0.00546095642861701,0.290001861527546
"NNB",6,8.7e+09,0.998310560226071,0.00539843676062518,0.290001861527546
"NNB",6,8.8e+09,0.998355195644899,0.00533732951477746,0.290001861527546
"NNB",6,8.9e+09,0.998398312720967,0.00527758743942375,0.290001861527546
"NNB",6,9e+09,0.998439975708238,0.00521916536475696,0.290001861527546
"NNB",6,9.1e+09,0.998480245583947,0.00516202008951573,0.290001861527546
"NNB",6,9.2e+09,0.998519180244741,0.00510611027500126,0.290001861527546
"NNB",6,9.3e+09,0.99855683468932,0.00505139634586349,0.290001861527546
"NNB",6,9.4e+09,0.998593261188638,0.00499784039715772,0.290001861527546
"NNB",6,9.5e+09,0.998628509444609,0.00494540610721458,0.290001861527546
"NNB",6,9.6e+09,0.998662626738215,0.00489405865590349,0.290001861527546
"NNB",6,9.7e+09,0.998695658067787,0.00484376464790451,0.290001861527546
"NNB",6,9.8e+09,0.998727646278229,0.00479449204063425,0.290001861527546
"NNB",6,9.9e+09,0.998758632181826,0.0047462100764999,0.290001861527546
"NNB",6,1e+10,0.99878865467128,0.00469888921918151,0.290001861527546
"NNB",6,1.1e+10,0.999043268936139,0.00427280643129278,0.290001861527546
"NNB",6,1.2e+10,0.999233421812621,0.00391748472115161,0.290001861527546
"NNB",6,1.3e+10,0.999378160477299,0.0036166635393703,0.290001861527546
"NNB",6,1.4e+10,0.999490143797973,0.00335870674041374,0.290001861527546
"NNB",6,1.5e+10,0.999578020294535,0.00313506857286615,0.290001861527546
"NNB",6,1.6e+10,0.999647840885206,0.00293933208526202,0.290001861527546
"NNB",6,1.7e+10,0.999703927755582,0.00276658541296598,0.290001861527546
"NNB",6,1.8e+10,0.999749425028585,0.00261300513776185,0.290001861527546
"NNB",6,1.9e+10,0.999786657092534,0.00247557074184017,0.290001861527546
"NNB",6,2e+10,0.999817367276104,0.00235186444413024,0.290001861527546
"NNB",6,2.1e+10,0.999842880163467,0.00223992805518418,0.290001861527546
"NNB",6,2.2e+10,0.999864214051354,0.00213815876501902,0.290001861527546
"NNB",6,2.3e+10,0.999882160175501,0.00204523204876694,0.290001861527546
"NNB",6,2.4e+10,0.999897339374027,0.00196004380168363,0.290001861527546
"NNB",6,2.5e+10,0.999910243171699,0.00188166633243747,0.290001861527546
"NNB",6,2.6e+10,0.999921263942525,0.00180931449203114,0.290001861527546
"NNB",6,2.7e+10,0.999930717309193,0.0017423193161027,0.290001861527546
"NNB",6,2.8e+10,0.999938858954361,0.00168010730591581,0.290001861527546
"NNB",6,2.9e+10,0.99994589736256,0.0016221839894399,0.290001861527546
"NNB",6,3e+10,0.999952003566817,0.0015681207655172,0.290001861527546
"NNB",6,3.1e+10,0.999957318668583,0.00151754429094068,0.290001861527546
"NNB",6,3.2e+10,0.999961959686833,0.00147012785499855,0.290001861527546
"NNB",6,3.3e+10,0.999966024142455,0.00142558432048027,0.290001861527546
"NNB",6,3.4e+10,0.999969593677338,0.00138366030905183,0.290001861527546
"NNB",6,3.5e+10,0.999972736930911,0.0013441313824256,0.290001861527546
"NNB",6,3.6e+10,0.999975511841175,0.0013067980259165,0.290001861527546
"NNB",6,3.7e+10,0.999977967496497,0.00127148228274222,0.290001861527546
"NNB",6,3.8e+10,0.999980145634365,0.00123802491931255,0.290001861527546
"NNB",6,3.9e+10,0.999982081860886,0.00120628302629127,0.290001861527546
"NNB",6,4e+10,0.999983806648009,0.00117612797923723,0.290001861527546
"NNB",6,4.1e+10,0.999985346152837,0.00114744369748415,0.290001861527546
"NNB",6,4.2e+10,0.99998672289369,0.00112012515159135,0.290001861527546
"NNB",6,4.3e+10,0.999987956310276,0.00109407707893038,0.290001861527546
"NNB",6,4.4e+10,0.999989063229599,0.00106921287431821,0.290001861527546
"NNB",6,4.5e+10,0.999990058254864,0.00104545362848536,0.290001861527546
"NNB",6,4.6e+10,0.999990954091205,0.00102272729189677,0.290001861527546
"NNB",6,4.7e+10,0.99999176181935,0.00100096794526667,0.290001861527546
"NNB",6,4.8e+10,0.999992491126243,0.000980115161217058,0.290001861527546
"NNB",6,4.9e+10,0.999993150499928,0.000960113444066014,0.290001861527546
"NNB",6,5e+10,0.999993747394689,0.000940911736813492,0.290001861527546
"NNB",6,5.1e+10,0.999994288371334,0.000922462986105832,0.290001861527546
"NNB",6,5.2e+10,0.999994779216656,0.000904723757377847,0.290001861527546
"NNB",6,5.3e+10,0.999995225045409,0.000887653893548199,0.290001861527546
"NNB",6,5.4e+10,0.999995630387549,0.000871216211624678,0.290001861527546
"NNB",6,5.5e+10,0.99999599926304,0.000855376232396456,0.290001861527546
"NNB",6,5.6e+10,0.999996335246132,0.000840101939079029,0.290001861527546
"NNB",6,5.7e+10,0.999996641520713,0.000825363561357599,0.290001861527546
"NNB",6,5.8e+10,0.99999692092808,0.000811133381764635,0.290001861527546
"NNB",6,5.9e+10,0.999997176008231,0.0007973855617427,0.290001861527546
"NNB",6,6e+10,0.999997409035662,0.000784095985096668,0.290001861527546
"NNB",6,6.1e+10,0.999997622050429,0.00077124211684045,0.290001861527546
"NNB",6,6.2e+10,0.999997816885184,0.000758802875700648,0.290001861527546
"NNB",6,6.3e+10,0.999997995188735,0.000746758518760123,0.290001861527546
"NNB",6,6.4e+10,0.999998158446622,0.000735090536914046,0.290001861527546
"NNB",6,6.5e+10,0.999998307999135,0.000723781559974287,0.290001861527546
"NNB",6,6.6e+10,0.999998445057096,0.000712815270399108,0.290001861527546
"NNB",6,6.7e+10,0.999998570715742,0.000702176324747207,0.290001861527546
"NNB",6,6.8e+10,0.999998685966936,0.00069185028206113,0.290001861527546
"NNB",6,6.9e+10,0.999998791709935,0.000681823538477237,0.290001861527546
"NNB",6,7e+10,0.999998888760913,0.000672083267439688,0.290001861527546
"NNB",6,7.1e+10,0.999998977861383,0.000662617364966032,0.290001861527546
"NNB",6,7.2e+10,0.999999059685674,0.00065341439947339,0.290001861527546
"NNB",6,7.3e+10,0.999999134847567,0.000644463565727967,0.290001861527546
"NNB",6,7.4e+10,0.999999203906206,0.000635754642527921,0.290001861527546
"NNB",6,7.5e+10,0.999999267371371,0.000627277953771209,0.290001861527546
"NNB",6,7.6e+10,0.999999325708178,0.000619024332596673,0.290001861527546
"NNB",6,7.7e+10,0.999999379341294,0.000610985088319018,0.290001861527546
"NNB",6,7.8e+10,0.999999428658709,0.000603151975906995,0.290001861527546
"NNB",6,7.9e+10,0.999999474015119,0.000595517167779467,0.290001861527546
"NNB",6,8e+10,0.999999515734974,0.000588073227716565,0.290001861527546
"NNB",6,8.1e+10,0.999999554115211,0.000580813086703176,0.290001861527546
"NNB",6,8.2e+10,0.999999589427726,0.000573730020539825,0.290001861527546
"NNB",6,8.3e+10,0.999999621921601,0.000566817629071911,0.290001861527546
"NNB",6,8.4e+10,0.999999651825117,0.000560069816902451,0.290001861527546
"NNB",6,8.5e+10,0.999999679347576,0.000553480775466167,0.290001861527546
"NNB",6,8.6e+10,0.999999704680953,0.000547044966354131,0.290001861527546
"NNB",6,8.7e+10,0.999999728001386,0.00054075710578834,0.290001861527546
"NNB",6,8.8e+10,0.999999749470541,0.000534612150154783,0.290001861527546
"NNB",6,8.9e+10,0.999999769236843,0.00052860528251173,0.290001861527546
"NNB",6,9e+10,0.999999787436597,0.000522731899997416,0.290001861527546
"NNB",6,9.1e+10,0.999999804195013,0.000516987602067933,0.290001861527546
"NNB",6,9.2e+10,0.999999819627135,0.00051136817950217,0.290001861527546
"NNB",6,9.3e+10,0.999999833838692,0.000505869604116074,0.290001861527546
"NNB",6,9.4e+10,0.999999846926866,0.0005004880191334,0.290001861527546
"NNB",6,9.5e+10,0.999999858981009,0.000495219730164603,0.290001861527546
"NNB",6,9.6e+10,0.999999870083281,0.000490061196749516,0.290001861527546
"NNB",6,9.7e+10,0.999999880309244,0.000485009024423123,0.290001861527546
"NNB",6,9.8e+10,0.999999889728403,0.000480059957267098,0.290001861527546
"NNB",6,9.9e+10,0.9999998984047,0.000475210870912723,0.290001861527546
"NNB",6,1e+11,0.999999906396964,0.000470458765963627,0.290001861527546
"NNB",6,1.1e+11,0.99999995872277,0.000427689809618876,0.290001861527546
"NNB",6,1.2e+11,0.999999981786011,0.000392049001192557,0.290001861527546
"NNB",6,1.3e+11,0.999999991960656,0.000361891389398323,0.290001861527546
"NNB",6,1.4e+11,0.999999996451134,0.000336042005950289,0.290001861527546
"NNB",6,1.5e+11,0.999999998433313,0.000313639206175292,0.290001861527546
"NNB",6,1.6e+11,0.999999999308352,0.00029403675604663,0.290001861527546
"NNB",6,1.7e+11,0.999999999694654,0.000276740476386086,0.290001861527546
"NNB",6,1.8e+11,0.999999999865196,0.000261366005520322,0.290001861527546
"NNB",6,1.9e+11,0.999999999940487,0.000247609899985264,0.290001861527546
"NNB",6,2e+11,0.999999999973726,0.00023522940499382,0.290001861527546
"NNB",6,2.1e+11,0.999999999988401,0.000224028004759306,0.290001861527546
"NNB",6,2.2e+11,0.999999999994879,0.000213844913635269,0.290001861527546
"NNB",6,2.3e+11,0.999999999997739,0.00020454730869519,0.290001861527546
"NNB",6,2.4e+11,0.999999999999002,0.000196024504166471,0.290001861527546
"NNB",6,2.5e+11,0.999999999999559,0.000188183523999917,0.290001861527546
"NNB",6,2.6e+11,0.999999999999805,0.000180945696153811,0.290001861527546
"NNB",6,2.7e+11,0.999999999999914,0.000174244003703689,0.290001861527546
"NNB",6,2.8e+11,0.999999999999962,0.000168021003571422,0.290001861527546
"NNB",6,2.9e+11,0.999999999999983,0.000162227175862066,0.290001861527546
"NNB",6,3e+11,0.999999999999993,0.000156819603333332,0.290001861527546
"NNB",6,3.1e+11,0.999999999999997,0.000151760906451612,0.290001861527546
"NNB",6,3.2e+11,0.999999999999999,0.000147018378125,0.290001861527546
"NNB",6,3.3e+11,0.999999999999999,0.000142563275757576,0.290001861527546
"NNB",6,3.4e+11,1,0.000138370238235294,0.290001861527546
"NNB",6,3.5e+11,1,0.000134416802857143,0.290001861527546
"NNB",6,3.6e+11,1,0.000130683002777778,0.290001861527546
"NNB",6,3.7e+11,1,0.00012715102972973,0.290001861527546
"NNB",6,3.8e+11,1,0.00012380495,0.290001861527546
"NNB",6,3.9e+11,1,0.000120630464102564,0.290001861527546
"NNB",6,4e+11,1,0.0001176147025,0.290001861527546
"NNB",6,4.1e+11,1,0.000114746051219512,0.290001861527546
"NNB",6,4.2e+11,1,0.000112014002380952,0.290001861527546
"NNB",6,4.3e+11,1,0.000109409025581395,0.290001861527546
"NNB",6,4.4e+11,1,0.000106922456818182,0.290001861527546
"NNB",6,4.5e+11,1,0.000104546402222222,0.290001861527546
"NNB",6,4.6e+11,1,0.000102273654347826,0.290001861527546
"NNB",6,4.7e+11,1,0.000100097619148936,0.290001861527546
"NNB",6,4.8e+11,1,9.80122520833333e-05,0.290001861527546
"NNB",6,4.9e+11,1,9.60120020408163e-05,0.290001861527546
"NNB",6,5e+11,1,9.4091762e-05,0.290001861527546
"NNB",6,5.1e+11,1,9.22468254901961e-05,0.290001861527546
"NNB",6,5.2e+11,1,9.04728480769231e-05,0.290001861527546
"NNB",6,5.3e+11,1,8.87658132075472e-05,0.290001861527546
"NNB",6,5.4e+11,1,8.71220018518518e-05,0.290001861527546
"NNB",6,5.5e+11,1,8.55379654545455e-05,0.290001861527546
"NNB",6,5.6e+11,1,8.40105017857143e-05,0.290001861527546
"NNB",6,5.7e+11,1,8.25366333333333e-05,0.290001861527546
"NNB",6,5.8e+11,1,8.11135879310345e-05,0.290001861527546
"NNB",6,5.9e+11,1,7.97387813559322e-05,0.290001861527546
"NNB",6,6e+11,1,7.84098016666667e-05,0.290001861527546
"NNB",6,6.1e+11,1,7.71243950819672e-05,0.290001861527546
"NNB",6,6.2e+11,1,7.58804532258065e-05,0.290001861527546
"NNB",6,6.3e+11,1,7.46760015873016e-05,0.290001861527546
"NNB",6,6.4e+11,1,7.35091890625e-05,0.290001861527546
"NNB",6,6.5e+11,1,7.23782784615385e-05,0.290001861527546
"NNB",6,6.6e+11,1,7.12816378787879e-05,0.290001861527546
"NNB",6,6.7e+11,1,7.02177328358209e-05,0.290001861527546
"NNB",6,6.8e+11,1,6.9185119117647e-05,0.290001861527546
"NNB",6,6.9e+11,1,6.81824362318841e-05,0.290001861527546
"NNB",6,7e+11,1,6.72084014285714e-05,0.290001861527546
"NNB",6,7.1e+11,1,6.62618042253521e-05,0.290001861527546
"NNB",6,7.2e+11,1,6.53415013888889e-05,0.290001861527546
"NNB",6,7.3e+11,1,6.44464123287671e-05,0.290001861527546
"NNB",6,7.4e+11,1,6.35755148648649e-05,0.290001861527546
"NNB",6,7.5e+11,1,6.27278413333333e-05,0.290001861527546
"NNB",6,7.6e+11,1,6.1902475e-05,0.290001861527546
"NNB",6,7.7e+11,1,6.10985467532468e-05,0.290001861527546
"NNB",6,7.8e+11,1,6.0315232051282e-05,0.290001861527546
"NNB",6,7.9e+11,1,5.95517481012658e-05,0.290001861527546
"NNB",6,8e+11,1,5.880735125e-05,0.290001861527546
"NNB",6,8.1e+11,1,5.80813345679012e-05,0.290001861527546
"NNB",6,8.2e+11,1,5.73730256097561e-05,0.290001861527546
"NNB",6,8.3e+11,1,5.66817843373494e-05,0.290001861527546
"NNB",6,8.4e+11,1,5.60070011904762e-05,0.290001861527546
"NNB",6,8.5e+11,1,5.53480952941176e-05,0.290001861527546
"NNB",6,8.6e+11,1,5.47045127906977e-05,0.290001861527546
"NNB",6,8.7e+11,1,5.40757252873563e-05,0.290001861527546
"NNB",6,8.8e+11,1,5.34612284090909e-05,0.290001861527546
"NNB",6,8.9e+11,1,5.28605404494382e-05,0.290001861527546
"NNB",6,9e+11,1,5.22732011111111e-05,0.290001861527546
"NNB",6,9.1e+11,1,5.16987703296703e-05,0.290001861527546
"NNB",6,9.2e+11,1,5.1136827173913e-05,0.290001861527546
"NNB",6,9.3e+11,1,5.05869688172043e-05,0.290001861527546
"NNB",6,9.4e+11,1,5.00488095744681e-05,0.290001861527546
"NNB",6,9.5e+11,1,4.952198e-05,0.290001861527546
"NNB",6,9.6e+11,1,4.90061260416667e-05,0.290001861527546
"NNB",6,9.7e+11,1,4.85009082474227e-05,0.290001861527546
"NNB",6,9.8e+11,1,4.80060010204082e-05,0.290001861527546
"NNB",6,9.9e+11,1,4.75210919191919e-05,0.290001861527546
"NNB",6,1e+12,1,4.7045881e-05,0.290001861527546
"NNB",6,1.1e+12,1,4.27689827272727e-05,0.290001861527546
"NNB",6,1.2e+12,1,3.92049008333333e-05,0.290001861527546
"NNB",6,1.3e+12,1,3.61891392307692e-05,0.290001861527546
"NNB",6,1.4e+12,1,3.36042007142857e-05,0.290001861527546
"NNB",6,1.5e+12,1,3.13639206666667e-05,0.290001861527546
"NNB",6,1.6e+12,1,2.9403675625e-05,0.290001861527546
"NNB",6,1.7e+12,1,2.76740476470588e-05,0.290001861527546
"NNB",6,1.8e+12,1,2.61366005555556e-05,0.290001861527546
"NNB",6,1.9e+12,1,2.476099e-05,0.290001861527546
"NNB",6,2e+12,1,2.35229405e-05,0.290001861527546
"NNB",6,2.1e+12,1,2.24028004761905e-05,0.290001861527546
"NNB",6,2.2e+12,1,2.13844913636364e-05,0.290001861527546
"NNB",6,2.3e+12,1,2.04547308695652e-05,0.290001861527546
"NNB",6,2.4e+12,1,1.96024504166667e-05,0.290001861527546
"NNB",6,2.5e+12,1,1.88183524e-05,0.290001861527546
"NNB",6,2.6e+12,1,1.80945696153846e-05,0.290001861527546
"NNB",6,2.7e+12,1,1.74244003703704e-05,0.290001861527546
"NNB",6,2.8e+12,1,1.68021003571429e-05,0.290001861527546
"NNB",6,2.9e+12,1,1.62227175862069e-05,0.290001861527546
"NNB",6,3e+12,1,1.56819603333333e-05,0.290001861527546
"NNB",6,3.1e+12,1,1.51760906451613e-05,0.290001861527546
"NNB",6,3.2e+12,1,1.47018378125e-05,0.290001861527546
"NNB",6,3.3e+12,1,1.42563275757576e-05,0.290001861527546
"NNB",6,3.4e+12,1,1.38370238235294e-05,0.290001861527546
"NNB",6,3.5e+12,1,1.34416802857143e-05,0.290001861527546
"NNB",6,3.6e+12,1,1.30683002777778e-05,0.290001861527546
"NNB",6,3.7e+12,1,1.2715102972973e-05,0.290001861527546
"NNB",6,3.8e+12,1,1.2380495e-05,0.290001861527546
"NNB",6,3.9e+12,1,1.20630464102564e-05,0.290001861527546
"NNB",6,4e+12,1,1.176147025e-05,0.290001861527546
"NNB",6,4.1e+12,1,1.14746051219512e-05,0.290001861527546
"NNB",6,4.2e+12,1,1.12014002380952e-05,0.290001861527546
"NNB",6,4.3e+12,1,1.09409025581395e-05,0.290001861527546
"NNB",6,4.4e+12,1,1.06922456818182e-05,0.290001861527546
"NNB",6,4.5e+12,1,1.04546402222222e-05,0.290001861527546
"NNB",6,4.6e+12,1,1.02273654347826e-05,0.290001861527546
"NNB",6,4.7e+12,1,1.00097619148936e-05,0.290001861527546
"NNB",6,4.8e+12,1,9.80122520833333e-06,0.290001861527546
"NNB",6,4.9e+12,1,9.60120020408163e-06,0.290001861527546
"NNB",6,5e+12,1,9.4091762e-06,0.290001861527546
"NNB",6,5.1e+12,1,9.22468254901961e-06,0.290001861527546
"NNB",6,5.2e+12,1,9.04728480769231e-06,0.290001861527546
"NNB",6,5.3e+12,1,8.87658132075472e-06,0.290001861527546
"NNB",6,5.4e+12,1,8.71220018518518e-06,0.290001861527546
"NNB",6,5.5e+12,1,8.55379654545455e-06,0.290001861527546
"NNB",6,5.6e+12,1,8.40105017857143e-06,0.290001861527546
"NNB",6,5.7e+12,1,8.25366333333333e-06,0.290001861527546
"NNB",6,5.8e+12,1,8.11135879310345e-06,0.290001861527546
"NNB",6,5.9e+12,1,7.97387813559322e-06,0.290001861527546
"NNB",6,6e+12,1,7.84098016666667e-06,0.290001861527546
"NNB",6,6.1e+12,1,7.71243950819672e-06,0.290001861527546
"NNB",6,6.2e+12,1,7.58804532258065e-06,0.290001861527546
"NNB",6,6.3e+12,1,7.46760015873016e-06,0.290001861527546
"NNB",6,6.4e+12,1,7.35091890625e-06,0.290001861527546
"NNB",6,6.5e+12,1,7.23782784615385e-06,0.290001861527546
"NNB",6,6.6e+12,1,7.12816378787879e-06,0.290001861527546
"NNB",6,6.7e+12,1,7.02177328358209e-06,0.290001861527546
"NNB",6,6.8e+12,1,6.91851191176471e-06,0.290001861527546
"NNB",6,6.9e+12,1,6.81824362318841e-06,0.290001861527546
"NNB",6,7e+12,1,6.72084014285714e-06,0.290001861527546
"NNB",6,7.1e+12,1,6.62618042253521e-06,0.290001861527546
"NNB",6,7.2e+12,1,6.53415013888889e-06,0.290001861527546
"NNB",6,7.3e+12,1,6.44464123287671e-06,0.290001861527546
"NNB",6,7.4e+12,1,6.35755148648649e-06,0.290001861527546
"NNB",6,7.5e+12,1,6.27278413333333e-06,0.290001861527546
"NNB",6,7.6e+12,1,6.1902475e-06,0.290001861527546
"NNB",6,7.7e+12,1,6.10985467532468e-06,0.290001861527546
"NNB",6,7.8e+12,1,6.0315232051282e-06,0.290001861527546
"NNB",6,7.9e+12,1,5.95517481012658e-06,0.290001861527546
"NNB",6,8e+12,1,5.880735125e-06,0.290001861527546
"NNB",6,8.1e+12,1,5.80813345679012e-06,0.290001861527546
"NNB",6,8.2e+12,1,5.73730256097561e-06,0.290001861527546
"NNB",6,8.3e+12,1,5.66817843373494e-06,0.290001861527546
"NNB",6,8.4e+12,1,5.60070011904762e-06,0.290001861527546
"NNB",6,8.5e+12,1,5.53480952941176e-06,0.290001861527546
"NNB",6,8.6e+12,1,5.47045127906977e-06,0.290001861527546
"NNB",6,8.7e+12,1,5.40757252873563e-06,0.290001861527546
"NNB",6,8.8e+12,1,5.34612284090909e-06,0.290001861527546
"NNB",6,8.9e+12,1,5.28605404494382e-06,0.290001861527546
"NNB",6,9e+12,1,5.22732011111111e-06,0.290001861527546
"NNB",6,9.1e+12,1,5.16987703296703e-06,0.290001861527546
"NNB",6,9.2e+12,1,5.1136827173913e-06,0.290001861527546
"NNB",6,9.3e+12,1,5.05869688172043e-06,0.290001861527546
"NNB",6,9.4e+12,1,5.00488095744681e-06,0.290001861527546
"NNB",6,9.5e+12,1,4.952198e-06,0.290001861527546
"NNB",6,9.6e+12,1,4.90061260416667e-06,0.290001861527546
"NNB",6,9.7e+12,1,4.85009082474227e-06,0.290001861527546
"NNB",6,9.8e+12,1,4.80060010204082e-06,0.290001861527546
"NNB",6,9.9e+12,1,4.75210919191919e-06,0.290001861527546
"NNB",6,1e+13,1,4.7045881e-06,0.290001861527546
"NNB",6,1.1e+13,1,4.27689827272727e-06,0.290001861527546
"NNB",6,1.2e+13,1,3.92049008333333e-06,0.290001861527546
"NNB",6,1.3e+13,1,3.61891392307692e-06,0.290001861527546
"NNB",6,1.4e+13,1,3.36042007142857e-06,0.290001861527546
"NNB",6,1.5e+13,1,3.13639206666667e-06,0.290001861527546
"NNB",6,1.6e+13,1,2.9403675625e-06,0.290001861527546
"NNB",6,1.7e+13,1,2.76740476470588e-06,0.290001861527546
"NNB",6,1.8e+13,1,2.61366005555556e-06,0.290001861527546
"NNB",6,1.9e+13,1,2.476099e-06,0.290001861527546
"NNB",6,2e+13,1,2.35229405e-06,0.290001861527546
"NNB",6,2.1e+13,1,2.24028004761905e-06,0.290001861527546
"NNB",6,2.2e+13,1,2.13844913636364e-06,0.290001861527546
"NNB",6,2.3e+13,1,2.04547308695652e-06,0.290001861527546
"NNB",6,2.4e+13,1,1.96024504166667e-06,0.290001861527546
"NNB",6,2.5e+13,1,1.88183524e-06,0.290001861527546
"NNB",6,2.6e+13,1,1.80945696153846e-06,0.290001861527546
"NNB",6,2.7e+13,1,1.74244003703704e-06,0.290001861527546
"NNB",6,2.8e+13,1,1.68021003571429e-06,0.290001861527546
"NNB",6,2.9e+13,1,1.62227175862069e-06,0.290001861527546
"NNB",6,3e+13,1,1.56819603333333e-06,0.290001861527546
"NNB",6,3.1e+13,1,1.51760906451613e-06,0.290001861527546
"NNB",6,3.2e+13,1,1.47018378125e-06,0.290001861527546
"NNB",6,3.3e+13,1,1.42563275757576e-06,0.290001861527546
"NNB",6,3.4e+13,1,1.38370238235294e-06,0.290001861527546
"NNB",6,3.5e+13,1,1.34416802857143e-06,0.290001861527546
"NNB",6,3.6e+13,1,1.30683002777778e-06,0.290001861527546
"NNB",6,3.7e+13,1,1.2715102972973e-06,0.290001861527546
"NNB",6,3.8e+13,1,1.2380495e-06,0.290001861527546
"NNB",6,3.9e+13,1,1.20630464102564e-06,0.290001861527546
"NNB",6,4e+13,1,1.176147025e-06,0.290001861527546
"NNB",6,4.1e+13,1,1.14746051219512e-06,0.290001861527546
"NNB",6,4.2e+13,1,1.12014002380952e-06,0.290001861527546
"NNB",6,4.3e+13,1,1.09409025581395e-06,0.290001861527546
"NNB",6,4.4e+13,1,1.06922456818182e-06,0.290001861527546
"NNB",6,4.5e+13,1,1.04546402222222e-06,0.290001861527546
"NNB",6,4.6e+13,1,1.02273654347826e-06,0.290001861527546
"NNB",6,4.7e+13,1,1.00097619148936e-06,0.290001861527546
