"scheme","Counts","samp.encoding","probs","k","di","choices"
"NNN","2,0,6,1,1","AACCCCCCDE",1.47877602351927e-11,10,144,2520
"NNN","2,0,6,0,2","AACCCCCCEE",1.84847002939909e-12,10,36,1260
"NNN","2,0,5,3,0","AACCCCCDDD",6.30944436701557e-10,10,4608,2520
"NNN","2,0,5,2,1","AACCCCCDDE",7.88680545876946e-11,10,1152,7560
"NNN","2,0,5,1,2","AACCCCCDEE",9.8585068234618e-12,10,288,7560
"NNN","2,0,5,0,3","AACCCCCEEE",1.23231335293272e-12,10,72,2520
"NNN","2,0,4,4,0","AACCCCDDDD",3.36503699574161e-09,10,36864,3150
"NNN","2,0,4,3,1","AACCCCDDDE",4.20629624467701e-10,10,9216,12600
"NNN","2,0,4,2,2","AACCCCDDEE",5.25787030584628e-11,10,2304,18900
"NNN","2,0,4,1,3","AACCCCDEEE",6.57233788230787e-12,10,576,12600
"NNN","2,0,4,0,4","AACCCCEEEE",8.21542235288485e-13,10,144,3150
"NNN","2,0,3,5,0","AACCCDDDDD",1.79468639772886e-08,10,294912,2520
"NNN","2,0,3,4,1","AACCCDDDDE",2.24335799716108e-09,10,73728,12600
"NNN","2,0,3,3,2","AACCCDDDEE",2.80419749645135e-10,10,18432,25200
"NNN","2,0,3,2,3","AACCCDDEEE",3.5052468705642e-11,10,4608,25200
"NNN","2,0,3,1,4","AACCCDEEEE",4.38155858820526e-12,10,1152,12600
"NNN","2,0,3,0,5","AACCCEEEEE",5.47694823525658e-13,10,288,2520
"NNN","2,0,2,6,0","AACCDDDDDD",9.57166078788733e-08,10,2359296,1260
"NNN","2,0,2,5,1","AACCDDDDDE",1.19645759848591e-08,10,589824,7560
"NNN","2,0,2,4,2","AACCDDDDEE",1.49557199810739e-09,10,147456,18900
"NNN","2,0,2,3,3","AACCDDDEEE",1.86946499763424e-10,10,36864,25200
"NNN","2,0,2,2,4","AACCDDEEEE",2.33683124704279e-11,10,9216,18900
"NNN","2,0,2,1,5","AACCDEEEEE",2.92103905880348e-12,10,2304,7560
"NNN","2,0,2,0,6","AACCEEEEEE",3.65129882350437e-13,10,576,1260
"NNN","2,0,1,7,0","AACDDDDDDD",5.10488575353988e-07,10,18874368,360
"NNN","2,0,1,6,1","AACDDDDDDE",6.38110719192485e-08,10,4718592,2520
"NNN","2,0,1,5,2","AACDDDDDEE",7.97638398990607e-09,10,1179648,7560
"NNN","2,0,1,4,3","AACDDDDEEE",9.97047998738258e-10,10,294912,12600
"NNN","2,0,1,3,4","AACDDDEEEE",1.24630999842282e-10,10,73728,12600
"NNN","2,0,1,2,5","AACDDEEEEE",1.55788749802852e-11,10,18432,7560
"NNN","2,0,1,1,6","AACDEEEEEE",1.94735937253566e-12,10,4608,2520
"NNN","2,0,1,0,7","AACEEEEEEE",2.43419921566958e-13,10,1152,360
"NNN","2,0,0,8,0","AADDDDDDDD",2.72260573522126e-06,10,150994944,45
"NNN","2,0,0,7,1","AADDDDDDDE",3.40325716902657e-07,10,37748736,360
"NNN","2,0,0,6,2","AADDDDDDEE",4.25407146128322e-08,10,9437184,1260
"NNN","2,0,0,5,3","AADDDDDEEE",5.31758932660404e-09,10,2359296,2520
"NNN","2,0,0,4,4","AADDDDEEEE",6.64698665825502e-10,10,589824,3150
"NNN","2,0,0,3,5","AADDDEEEEE",8.30873332281878e-11,10,147456,2520
"NNN","2,0,0,2,6","AADDEEEEEE",1.03859166535235e-11,10,36864,1260
"NNN","2,0,0,1,7","AADEEEEEEE",1.29823958169043e-12,10,9216,360
"NNN","2,0,0,0,8","AAEEEEEEEE",1.62279947711304e-13,10,2304,45
"NNN","1,9,0,0,0","ABBBBBBBBB",1.8031105301256e-05,10,5859375,10
"NNN","1,8,1,0,0","ABBBBBBBBC",2.70466579518839e-06,10,1171875,90
"NNN","1,8,0,1,0","ABBBBBBBBD",1.44248842410048e-05,10,9375000,90
"NNN","1,8,0,0,1","ABBBBBBBBE",1.8031105301256e-06,10,2343750,90
"NNN","1,7,2,0,0","ABBBBBBBCC",4.05699869278259e-07,10,234375,360
"NNN","1,7,1,1,0","ABBBBBBBCD",2.16373263615071e-06,10,1875000,720
"NNN","1,7,1,0,1","ABBBBBBBCE",2.70466579518839e-07,10,468750,720
"NNN","1,7,0,2,0","ABBBBBBBDD",1.15399073928038e-05,10,1.5e+07,360
"NNN","1,7,0,1,1","ABBBBBBBDE",1.44248842410048e-06,10,3750000,720
"NNN","1,7,0,0,2","ABBBBBBBEE",1.8031105301256e-07,10,937500,360
"NNN","1,6,3,0,0","ABBBBBBCCC",6.08549803917387e-08,10,46875,840
"NNN","1,6,2,1,0","ABBBBBBCCD",3.24559895422606e-07,10,375000,2520
"NNN","1,6,2,0,1","ABBBBBBCCE",4.05699869278257e-08,10,93750,2520
"NNN","1,6,1,2,0","ABBBBBBCDD",1.73098610892057e-06,10,3e+06,2520
"NNN","1,6,1,1,1","ABBBBBBCDE",2.16373263615071e-07,10,750000,5040
"NNN","1,6,1,0,2","ABBBBBBCEE",2.70466579518839e-08,10,187500,2520
"NNN","1,6,0,3,0","ABBBBBBDDD",9.23192591424307e-06,10,2.4e+07,840
"NNN","1,6,0,2,1","ABBBBBBDDE",1.15399073928038e-06,10,6e+06,2520
"NNN","1,6,0,1,2","ABBBBBBDEE",1.44248842410048e-07,10,1500000,2520
"NNN","1,6,0,0,3","ABBBBBBEEE",1.8031105301256e-08,10,375000,840
"NNN","1,5,4,0,0","ABBBBBCCCC",9.12824705876085e-09,10,9375,1260
"NNN","1,5,3,1,0","ABBBBBCCCD",4.86839843133912e-08,10,75000,5040
"NNN","1,5,3,0,1","ABBBBBCCCE",6.0854980391739e-09,10,18750,5040
"NNN","1,5,2,2,0","ABBBBBCCDD",2.59647916338087e-07,10,6e+05,7560
"NNN","1,5,2,1,1","ABBBBBCCDE",3.24559895422608e-08,10,150000,15120
"NNN","1,5,2,0,2","ABBBBBCCEE",4.05699869278261e-09,10,37500,7560
"NNN","1,5,1,3,0","ABBBBBCDDD",1.38478888713646e-06,10,4800000,5040
"NNN","1,5,1,2,1","ABBBBBCDDE",1.73098610892057e-07,10,1200000,15120
"NNN","1,5,1,1,2","ABBBBBCDEE",2.16373263615071e-08,10,3e+05,15120
"NNN","1,5,1,0,3","ABBBBBCEEE",2.70466579518839e-09,10,75000,5040
"NNN","1,5,0,4,0","ABBBBBDDDD",7.38554073139445e-06,10,38400000,1260
"NNN","1,5,0,3,1","ABBBBBDDDE",9.23192591424305e-07,10,9600000,5040
"NNN","1,5,0,2,2","ABBBBBDDEE",1.15399073928038e-07,10,2400000,7560
"NNN","1,5,0,1,3","ABBBBBDEEE",1.44248842410048e-08,10,6e+05,5040
"NNN","1,5,0,0,4","ABBBBBEEEE",1.8031105301256e-09,10,150000,1260
"NNN","1,4,5,0,0","ABBBBCCCCC",1.36923705881413e-09,10,1875,1260
"NNN","1,4,4,1,0","ABBBBCCCCD",7.30259764700871e-09,10,15000,6300
"NNN","1,4,4,0,1","ABBBBCCCCE",9.12824705876088e-10,10,3750,6300
"NNN","1,4,3,2,0","ABBBBCCCDD",3.89471874507129e-08,10,120000,12600
"NNN","1,4,3,1,1","ABBBBCCCDE",4.86839843133913e-09,10,30000,25200
"NNN","1,4,3,0,2","ABBBBCCCEE",6.08549803917394e-10,10,7500,12600
"NNN","1,4,2,3,0","ABBBBCCDDD",2.07718333070469e-07,10,960000,12600
"NNN","1,4,2,2,1","ABBBBCCDDE",2.59647916338087e-08,10,240000,37800
"NNN","1,4,2,1,2","ABBBBCCDEE",3.24559895422608e-09,10,60000,37800
"NNN","1,4,2,0,3","ABBBBCCEEE",4.05699869278261e-10,10,15000,12600
"NNN","1,4,1,4,0","ABBBBCDDDD",1.10783110970917e-06,10,7680000,6300
"NNN","1,4,1,3,1","ABBBBCDDDE",1.38478888713647e-07,10,1920000,25200
"NNN","1,4,1,2,2","ABBBBCDDEE",1.73098610892059e-08,10,480000,37800
"NNN","1,4,1,1,3","ABBBBCDEEE",2.16373263615073e-09,10,120000,25200
"NNN","1,4,1,0,4","ABBBBCEEEE",2.70466579518842e-10,10,30000,6300
"NNN","1,4,0,5,0","ABBBBDDDDD",5.90843258511561e-06,10,61440000,1260
"NNN","1,4,0,4,1","ABBBBDDDDE",7.38554073139451e-07,10,15360000,6300
"NNN","1,4,0,3,2","ABBBBDDDEE",9.23192591424312e-08,10,3840000,12600
"NNN","1,4,0,2,3","ABBBBDDEEE",1.15399073928039e-08,10,960000,12600
"NNN","1,4,0,1,4","ABBBBDEEEE",1.44248842410049e-09,10,240000,6300
"NNN","1,4,0,0,5","ABBBBEEEEE",1.8031105301256e-10,10,60000,1260
"NNN","1,3,6,0,0","ABBBCCCCCC",2.0538555882212e-10,10,375,840
"NNN","1,3,5,1,0","ABBBCCCCCD",1.09538964705131e-09,10,3000,5040
"NNN","1,3,5,0,1","ABBBCCCCCE",1.36923705881413e-10,10,750,5040
"NNN","1,3,4,2,0","ABBBCCCCDD",5.84207811760698e-09,10,24000,12600
"NNN","1,3,4,1,1","ABBBCCCCDE",7.30259764700872e-10,10,6000,25200
"NNN","1,3,4,0,2","ABBBCCCCEE",9.12824705876092e-11,10,1500,12600
"NNN","1,3,3,3,0","ABBBCCCDDD",3.11577499605705e-08,10,192000,16800
"NNN","1,3,3,2,1","ABBBCCCDDE",3.89471874507132e-09,10,48000,50400
"NNN","1,3,3,1,2","ABBBCCCDEE",4.86839843133916e-10,10,12000,50400
"NNN","1,3,3,0,3","ABBBCCCEEE",6.08549803917394e-11,10,3000,16800
"NNN","1,3,2,4,0","ABBBCCDDDD",1.66174666456376e-07,10,1536000,12600
"NNN","1,3,2,3,1","ABBBCCDDDE",2.0771833307047e-08,10,384000,50400
"NNN","1,3,2,2,2","ABBBCCDDEE",2.59647916338088e-09,10,96000,75600
"NNN","1,3,2,1,3","ABBBCCDEEE",3.2455989542261e-10,10,24000,50400
"NNN","1,3,2,0,4","ABBBCCEEEE",4.05699869278261e-11,10,6000,12600
"NNN","1,3,1,5,0","ABBBCDDDDD",8.86264887767339e-07,10,12288000,5040
"NNN","1,3,1,4,1","ABBBCDDDDE",1.10783110970917e-07,10,3072000,25200
"NNN","1,3,1,3,2","ABBBCDDDEE",1.38478888713647e-08,10,768000,50400
"NNN","1,3,1,2,3","ABBBCDDEEE",1.73098610892059e-09,10,192000,50400
"NNN","1,3,1,1,4","ABBBCDEEEE",2.16373263615073e-10,10,48000,25200
"NNN","1,3,1,0,5","ABBBCEEEEE",2.70466579518842e-11,10,12000,5040
"NNN","1,3,0,6,0","ABBBDDDDDD",4.72674606809248e-06,10,98304000,840
"NNN","1,3,0,5,1","ABBBDDDDDE",5.9084325851156e-07,10,24576000,5040
"NNN","1,3,0,4,2","ABBBDDDDEE",7.38554073139448e-08,10,6144000,12600
"NNN","1,3,0,3,3","ABBBDDDEEE",9.23192591424312e-09,10,1536000,16800
"NNN","1,3,0,2,4","ABBBDDEEEE",1.15399073928039e-09,10,384000,12600
"NNN","1,3,0,1,5","ABBBDEEEEE",1.44248842410049e-10,10,96000,5040
"NNN","1,3,0,0,6","ABBBEEEEEE",1.8031105301256e-11,10,24000,840
"NNN","1,2,7,0,0","ABBCCCCCCC",3.0807833823318e-11,10,75,360
"NNN","1,2,6,1,0","ABBCCCCCCD",1.64308447057696e-10,10,600,2520
"NNN","1,2,6,0,1","ABBCCCCCCE",2.0538555882212e-11,10,150,2520
"NNN","1,2,5,2,0","ABBCCCCCDD",8.76311717641047e-10,10,4800,7560
"NNN","1,2,5,1,1","ABBCCCCCDE",1.09538964705131e-10,10,1200,15120
"NNN","1,2,5,0,2","ABBCCCCCEE",1.36923705881413e-11,10,300,7560
"NNN","1,2,4,3,0","ABBCCCCDDD",4.67366249408559e-09,10,38400,12600
"NNN","1,2,4,2,1","ABBCCCCDDE",5.84207811760699e-10,10,9600,37800
"NNN","1,2,4,1,2","ABBCCCCDEE",7.30259764700872e-11,10,2400,37800
"NNN","1,2,4,0,3","ABBCCCCEEE",9.12824705876092e-12,10,600,12600
"NNN","1,2,3,4,0","ABBCCCDDDD",2.49261999684563e-08,10,307200,12600
"NNN","1,2,3,3,1","ABBCCCDDDE",3.11577499605704e-09,10,76800,50400
"NNN","1,2,3,2,2","ABBCCCDDEE",3.89471874507128e-10,10,19200,75600
"NNN","1,2,3,1,3","ABBCCCDEEE",4.86839843133912e-11,10,4800,50400
"NNN","1,2,3,0,4","ABBCCCEEEE",6.08549803917394e-12,10,1200,12600
"NNN","1,2,2,5,0","ABBCCDDDDD",1.32939733165101e-07,10,2457600,7560
"NNN","1,2,2,4,1","ABBCCDDDDE",1.66174666456377e-08,10,614400,37800
"NNN","1,2,2,3,2","ABBCCDDDEE",2.0771833307047e-09,10,153600,75600
"NNN","1,2,2,2,3","ABBCCDDEEE",2.59647916338088e-10,10,38400,75600
"NNN","1,2,2,1,4","ABBCCDEEEE",3.2455989542261e-11,10,9600,37800
"NNN","1,2,2,0,5","ABBCCEEEEE",4.05699869278262e-12,10,2400,7560
"NNN","1,2,1,6,0","ABBCDDDDDD",7.09011910213872e-07,10,19660800,2520
"NNN","1,2,1,5,1","ABBCDDDDDE",8.86264887767339e-08,10,4915200,15120
"NNN","1,2,1,4,2","ABBCDDDDEE",1.10783110970917e-08,10,1228800,37800
"NNN","1,2,1,3,3","ABBCDDDEEE",1.38478888713647e-09,10,307200,50400
"NNN","1,2,1,2,4","ABBCDDEEEE",1.73098610892059e-10,10,76800,37800
"NNN","1,2,1,1,5","ABBCDEEEEE",2.16373263615072e-11,10,19200,15120
"NNN","1,2,1,0,6","ABBCEEEEEE",2.70466579518842e-12,10,4800,2520
"NNN","1,2,0,7,0","ABBDDDDDDD",3.78139685447398e-06,10,157286400,360
"NNN","1,2,0,6,1","ABBDDDDDDE",4.72674606809248e-07,10,39321600,2520
"NNN","1,2,0,5,2","ABBDDDDDEE",5.9084325851156e-08,10,9830400,7560
"NNN","1,2,0,4,3","ABBDDDDEEE",7.38554073139451e-09,10,2457600,12600
"NNN","1,2,0,3,4","ABBDDDEEEE",9.23192591424312e-10,10,614400,12600
"NNN","1,2,0,2,5","ABBDDEEEEE",1.15399073928039e-10,10,153600,7560
"NNN","1,2,0,1,6","ABBDEEEEEE",1.44248842410049e-11,10,38400,2520
"NNN","1,2,0,0,7","ABBEEEEEEE",1.8031105301256e-12,10,9600,360
"NNN","1,1,8,0,0","ABCCCCCCCC",4.6211750734977e-12,10,15,90
"NNN","1,1,7,1,0","ABCCCCCCCD",2.46462670586544e-11,10,120,720
"NNN","1,1,7,0,1","ABCCCCCCCE",3.0807833823318e-12,10,30,720
"NNN","1,1,6,2,0","ABCCCCCCDD",1.31446757646157e-10,10,960,2520
"NNN","1,1,6,1,1","ABCCCCCCDE",1.64308447057696e-11,10,240,5040
"NNN","1,1,6,0,2","ABCCCCCCEE",2.0538555882212e-12,10,60,2520
"NNN","1,1,5,3,0","ABCCCCCDDD",7.01049374112839e-10,10,7680,5040
"NNN","1,1,5,2,1","ABCCCCCDDE",8.76311717641048e-11,10,1920,15120
"NNN","1,1,5,1,2","ABCCCCCDEE",1.09538964705131e-11,10,480,15120
"NNN","1,1,5,0,3","ABCCCCCEEE",1.36923705881413e-12,10,120,5040
"NNN","1,1,4,4,0","ABCCCCDDDD",3.73892999526847e-09,10,61440,6300
"NNN","1,1,4,3,1","ABCCCCDDDE",4.6736624940856e-10,10,15360,25200
"NNN","1,1,4,2,2","ABCCCCDDEE",5.84207811760699e-11,10,3840,37800
"NNN","1,1,4,1,3","ABCCCCDEEE",7.30259764700875e-12,10,960,25200
"NNN","1,1,4,0,4","ABCCCCEEEE",9.12824705876092e-13,10,240,6300
"NNN","1,1,3,5,0","ABCCCDDDDD",1.99409599747651e-08,10,491520,5040
"NNN","1,1,3,4,1","ABCCCDDDDE",2.49261999684564e-09,10,122880,25200
"NNN","1,1,3,3,2","ABCCCDDDEE",3.11577499605705e-10,10,30720,50400
"NNN","1,1,3,2,3","ABCCCDDEEE",3.89471874507132e-11,10,7680,50400
"NNN","1,1,3,1,4","ABCCCDEEEE",4.86839843133916e-12,10,1920,25200
"NNN","1,1,3,0,5","ABCCCEEEEE",6.08549803917394e-13,10,480,5040
"NNN","1,1,2,6,0","ABCCDDDDDD",1.0635178653208e-07,10,3932160,2520
"NNN","1,1,2,5,1","ABCCDDDDDE",1.32939733165101e-08,10,983040,15120
"NNN","1,1,2,4,2","ABCCDDDDEE",1.66174666456376e-09,10,245760,37800
"NNN","1,1,2,3,3","ABCCDDDEEE",2.07718333070469e-10,10,61440,50400
"NNN","1,1,2,2,4","ABCCDDEEEE",2.59647916338087e-11,10,15360,37800
"NNN","1,1,2,1,5","ABCCDEEEEE",3.2455989542261e-12,10,3840,15120
"NNN","1,1,2,0,6","ABCCEEEEEE",4.05699869278261e-13,10,960,2520
"NNN","1,1,1,7,0","ABCDDDDDDD",5.67209528171103e-07,10,31457280,720
"NNN","1,1,1,6,1","ABCDDDDDDE",7.09011910213879e-08,10,7864320,5040
"NNN","1,1,1,5,2","ABCDDDDDEE",8.86264887767346e-09,10,1966080,15120
"NNN","1,1,1,4,3","ABCDDDDEEE",1.10783110970918e-09,10,491520,25200
"NNN","1,1,1,3,4","ABCDDDEEEE",1.38478888713648e-10,10,122880,25200
"NNN","1,1,1,2,5","ABCDDEEEEE",1.7309861089206e-11,10,30720,15120
"NNN","1,1,1,1,6","ABCDEEEEEE",2.16373263615074e-12,10,7680,5040
"NNN","1,1,1,0,7","ABCEEEEEEE",2.70466579518841e-13,10,1920,720
"NNN","1,1,0,8,0","ABDDDDDDDD",3.0251174835792e-06,10,251658240,90
"NNN","1,1,0,7,1","ABDDDDDDDE",3.781396854474e-07,10,62914560,720
"NNN","1,1,0,6,2","ABDDDDDDEE",4.72674606809248e-08,10,15728640,2520
"NNN","1,1,0,5,3","ABDDDDDEEE",5.9084325851156e-09,10,3932160,5040
"NNN","1,1,0,4,4","ABDDDDEEEE",7.38554073139451e-10,10,983040,6300
"NNN","1,1,0,3,5","ABDDDEEEEE",9.23192591424312e-11,10,245760,5040
"NNN","1,1,0,2,6","ABDDEEEEEE",1.15399073928039e-11,10,61440,2520
"NNN","1,1,0,1,7","ABDEEEEEEE",1.44248842410049e-12,10,15360,720
"NNN","1,1,0,0,8","ABEEEEEEEE",1.8031105301256e-13,10,3840,90
"NNN","1,0,9,0,0","ACCCCCCCCC",6.93176261024665e-13,10,3,10
"NNN","1,0,8,1,0","ACCCCCCCCD",3.69694005879821e-12,10,24,90
"NNN","1,0,8,0,1","ACCCCCCCCE",4.62117507349777e-13,10,6,90
"NNN","1,0,7,2,0","ACCCCCCCDD",1.97170136469237e-11,10,192,360
"NNN","1,0,7,1,1","ACCCCCCCDE",2.46462670586547e-12,10,48,720
"NNN","1,0,7,0,2","ACCCCCCCEE",3.08078338233184e-13,10,12,360
"NNN","1,0,6,3,0","ACCCCCCDDD",1.05157406116927e-10,10,1536,840
"NNN","1,0,6,2,1","ACCCCCCDDE",1.31446757646159e-11,10,384,2520
"NNN","1,0,6,1,2","ACCCCCCDEE",1.64308447057698e-12,10,96,2520
"NNN","1,0,6,0,3","ACCCCCCEEE",2.05385558822122e-13,10,24,840
"NNN","1,0,5,4,0","ACCCCCDDDD",5.60839499290276e-10,10,12288,1260
"NNN","1,0,5,3,1","ACCCCCDDDE",7.01049374112845e-11,10,3072,5040
"NNN","1,0,5,2,2","ACCCCCDDEE",8.76311717641055e-12,10,768,7560
"NNN","1,0,5,1,3","ACCCCCDEEE",1.09538964705132e-12,10,192,5040
"NNN","1,0,5,0,4","ACCCCCEEEE",1.36923705881414e-13,10,48,1260
"NNN","1,0,4,5,0","ACCCCDDDDD",2.99114399621478e-09,10,98304,1260
"NNN","1,0,4,4,1","ACCCCDDDDE",3.73892999526847e-10,10,24576,6300
"NNN","1,0,4,3,2","ACCCCDDDEE",4.6736624940856e-11,10,6144,12600
"NNN","1,0,4,2,3","ACCCCDDEEE",5.84207811760699e-12,10,1536,12600
"NNN","1,0,4,1,4","ACCCCDEEEE",7.30259764700879e-13,10,384,6300
"NNN","1,0,4,0,5","ACCCCEEEEE",9.12824705876095e-14,10,96,1260
"NNN","1,0,3,6,0","ACCCDDDDDD",1.59527679798122e-08,10,786432,840
"NNN","1,0,3,5,1","ACCCDDDDDE",1.99409599747652e-09,10,196608,5040
"NNN","1,0,3,4,2","ACCCDDDDEE",2.49261999684565e-10,10,49152,12600
"NNN","1,0,3,3,3","ACCCDDDEEE",3.11577499605706e-11,10,12288,16800
"NNN","1,0,3,2,4","ACCCDDEEEE",3.89471874507132e-12,10,3072,12600
"NNN","1,0,3,1,5","ACCCDEEEEE",4.86839843133916e-13,10,768,5040
"NNN","1,0,3,0,6","ACCCEEEEEE",6.08549803917394e-14,10,192,840
"NNN","1,0,2,7,0","ACCDDDDDDD",8.50814292256654e-08,10,6291456,360
"NNN","1,0,2,6,1","ACCDDDDDDE",1.06351786532082e-08,10,1572864,2520
"NNN","1,0,2,5,2","ACCDDDDDEE",1.32939733165102e-09,10,393216,7560
"NNN","1,0,2,4,3","ACCDDDDEEE",1.66174666456377e-10,10,98304,12600
"NNN","1,0,2,3,4","ACCDDDEEEE",2.0771833307047e-11,10,24576,12600
"NNN","1,0,2,2,5","ACCDDEEEEE",2.59647916338088e-12,10,6144,7560
"NNN","1,0,2,1,6","ACCDEEEEEE",3.24559895422612e-13,10,1536,2520
"NNN","1,0,2,0,7","ACCEEEEEEE",4.05699869278264e-14,10,384,360
"NNN","1,0,1,8,0","ACDDDDDDDD",4.53767622536879e-07,10,50331648,90
"NNN","1,0,1,7,1","ACDDDDDDDE",5.67209528171099e-08,10,12582912,720
"NNN","1,0,1,6,2","ACDDDDDDEE",7.09011910213875e-09,10,3145728,2520
"NNN","1,0,1,5,3","ACDDDDDEEE",8.86264887767343e-10,10,786432,5040
"NNN","1,0,1,4,4","ACDDDDEEEE",1.10783110970918e-10,10,196608,6300
"NNN","1,0,1,3,5","ACDDDEEEEE",1.38478888713647e-11,10,49152,5040
"NNN","1,0,1,2,6","ACDDEEEEEE",1.73098610892059e-12,10,12288,2520
"NNN","1,0,1,1,7","ACDEEEEEEE",2.16373263615074e-13,10,3072,720
"NNN","1,0,1,0,8","ACEEEEEEEE",2.70466579518843e-14,10,768,90
"NNN","1,0,0,9,0","ADDDDDDDDD",2.42009398686335e-06,10,402653184,10
"NNN","1,0,0,8,1","ADDDDDDDDE",3.02511748357919e-07,10,100663296,90
"NNN","1,0,0,7,2","ADDDDDDDEE",3.781396854474e-08,10,25165824,360
"NNN","1,0,0,6,3","ADDDDDDEEE",4.72674606809251e-09,10,6291456,840
"NNN","1,0,0,5,4","ADDDDDEEEE",5.9084325851156e-10,10,1572864,1260
"NNN","1,0,0,4,5","ADDDDEEEEE",7.38554073139451e-11,10,393216,1260
"NNN","1,0,0,3,6","ADDDEEEEEE",9.23192591424316e-12,10,98304,840
"NNN","1,0,0,2,7","ADDEEEEEEE",1.15399073928039e-12,10,24576,360
"NNN","1,0,0,1,8","ADEEEEEEEE",1.44248842410049e-13,10,6144,90
"NNN","1,0,0,0,9","AEEEEEEEEE",1.8031105301256e-14,10,1536,10
"NNN","0,10,0,0,0","BBBBBBBBBB",2.003456144584e-05,10,9765625,1
"NNN","0,9,1,0,0","BBBBBBBBBC",3.005184216876e-06,10,1953125,10
"NNN","0,9,0,1,0","BBBBBBBBBD",1.6027649156672e-05,10,15625000,10
"NNN","0,9,0,0,1","BBBBBBBBBE",2.003456144584e-06,10,3906250,10
"NNN","0,8,2,0,0","BBBBBBBBCC",4.50777632531401e-07,10,390625,45
"NNN","0,8,1,1,0","BBBBBBBBCD",2.4041473735008e-06,10,3125000,90
"NNN","0,8,1,0,1","BBBBBBBBCE",3.005184216876e-07,10,781250,90
"NNN","0,8,0,2,0","BBBBBBBBDD",1.28221193253376e-05,10,2.5e+07,45
"NNN","0,8,0,1,1","BBBBBBBBDE",1.6027649156672e-06,10,6250000,90
"NNN","0,8,0,0,2","BBBBBBBBEE",2.003456144584e-07,10,1562500,45
"NNN","0,7,3,0,0","BBBBBBBCCC",6.76166448797106e-08,10,78125,120
"NNN","0,7,2,1,0","BBBBBBBCCD",3.60622106025122e-07,10,625000,360
"NNN","0,7,2,0,1","BBBBBBBCCE",4.50777632531404e-08,10,156250,360
"NNN","0,7,1,2,0","BBBBBBBCDD",1.92331789880065e-06,10,5e+06,360
"NNN","0,7,1,1,1","BBBBBBBCDE",2.40414737350081e-07,10,1250000,720
"NNN","0,7,1,0,2","BBBBBBBCEE",3.00518421687601e-08,10,312500,360
"NNN","0,7,0,3,0","BBBBBBBDDD",1.02576954602701e-05,10,4e+07,120
"NNN","0,7,0,2,1","BBBBBBBDDE",1.28221193253377e-06,10,1e+07,360
"NNN","0,7,0,1,2","BBBBBBBDEE",1.60276491566721e-07,10,2500000,360
"NNN","0,7,0,0,3","BBBBBBBEEE",2.003456144584e-08,10,625000,120
"NNN","0,6,4,0,0","BBBBBBCCCC",1.01424967319566e-08,10,15625,210
"NNN","0,6,3,1,0","BBBBBBCCCD",5.40933159037685e-08,10,125000,840
"NNN","0,6,3,0,1","BBBBBBCCCE",6.76166448797106e-09,10,31250,840
"NNN","0,6,2,2,0","BBBBBBCCDD",2.88497684820097e-07,10,1e+06,1260
"NNN","0,6,2,1,1","BBBBBBCCDE",3.60622106025122e-08,10,250000,2520
"NNN","0,6,2,0,2","BBBBBBCCEE",4.50777632531403e-09,10,62500,1260
"NNN","0,6,1,3,0","BBBBBBCDDD",1.53865431904052e-06,10,8e+06,840
"NNN","0,6,1,2,1","BBBBBBCDDE",1.92331789880065e-07,10,2e+06,2520
"NNN","0,6,1,1,2","BBBBBBCDEE",2.40414737350081e-08,10,5e+05,2520
"NNN","0,6,1,0,3","BBBBBBCEEE",3.00518421687601e-09,10,125000,840
"NNN","0,6,0,4,0","BBBBBBDDDD",8.20615636821611e-06,10,6.4e+07,210
"NNN","0,6,0,3,1","BBBBBBDDDE",1.02576954602701e-06,10,1.6e+07,840
"NNN","0,6,0,2,2","BBBBBBDDEE",1.28221193253377e-07,10,4e+06,1260
"NNN","0,6,0,1,3","BBBBBBDEEE",1.60276491566721e-08,10,1e+06,840
"NNN","0,6,0,0,4","BBBBBBEEEE",2.00345614458401e-09,10,250000,210
"NNN","0,5,5,0,0","BBBBBCCCCC",1.52137450979349e-09,10,3125,252
"NNN","0,5,4,1,0","BBBBBCCCCD",8.11399738556527e-09,10,25000,1260
"NNN","0,5,4,0,1","BBBBBCCCCE",1.01424967319566e-09,10,6250,1260
"NNN","0,5,3,2,0","BBBBBCCCDD",4.32746527230147e-08,10,2e+05,2520
"NNN","0,5,3,1,1","BBBBBCCCDE",5.40933159037685e-09,10,50000,5040
"NNN","0,5,3,0,2","BBBBBCCCEE",6.76166448797106e-10,10,12500,2520
"NNN","0,5,2,3,0","BBBBBCCDDD",2.30798147856078e-07,10,1600000,2520
"NNN","0,5,2,2,1","BBBBBCCDDE",2.88497684820098e-08,10,4e+05,7560
"NNN","0,5,2,1,2","BBBBBCCDEE",3.60622106025122e-09,10,1e+05,7560
"NNN","0,5,2,0,3","BBBBBCCEEE",4.50777632531404e-10,10,25000,2520
"NNN","0,5,1,4,0","BBBBBCDDDD",1.23092345523241e-06,10,12800000,1260
"NNN","0,5,1,3,1","BBBBBCDDDE",1.53865431904051e-07,10,3200000,5040
"NNN","0,5,1,2,2","BBBBBCDDEE",1.92331789880064e-08,10,8e+05,7560
"NNN","0,5,1,1,3","BBBBBCDEEE",2.40414737350081e-09,10,2e+05,5040
"NNN","0,5,1,0,4","BBBBBCEEEE",3.00518421687601e-10,10,50000,1260
